# Callsign Distribution...
# Total Calls      6342 (100.0%)
# Local...         2883 ( 45.5%)
#  - USA           2607 ( 41.1%)
#  - Canada         206 (  3.2%)
#  - Mexico          47 (  0.7%)
#  - Alaska          13 (  0.2%)
#  - Hawaii          10 (  0.2%)
# DX...            3459 ( 54.5%)
#  - N. America      67 (  1.1%)
#  - S. America     380 (  6.0%)
#  - Europe        2100 ( 33.1%)
#  - Asia           706 ( 11.1%)
#  - Africa          43 (  0.7%)
#  - Oceania        132 (  2.1%)
#  - Maritime        31 (  0.5%)

cabrillo_id	year	call	host	cat	section	dxcc	score	qso	mult	late_log_flag	club	minutes_on	ops
ARRL-10	2025	HK3BIA	HK3BIA	SO-PH-LP		HK	6624	108	46	0		506	HK3BIA
ARRL-10	2025	HK3C	HK3C	SO-PH-HP		HK	147250	783	95	0		473	HK3C
ARRL-10	2025	HK3EA	HK3EA	SO-PH-LP		HK	292734	1059	139	0		1387	HK3EA
ARRL-10	2025	HK3ESF	HK3ESF	SO-PH-LP		HK	3468	59	34	0		210	HK3ESF
ARRL-10	2025	HK3WW	HK3WW	SOU-PH-LP		HK	304	20	8	0		100	HK3WW
ARRL-10	2025	HK4LRM	HK4LRM	MSLP		HK	24708	189	71	0		904	HJ4CID HJ4DB HJ4EDY HK4DMD HK4Q HK4Y
ARRL-10	2025	HK4T	HK4T	SOU-PH-HP		HK	12838	138	49	0		785	HK4T
ARRL-10	2025	HK4X	HK4X	SOU-PH-LP		HK	1638	39	21	0		208	HK4X
ARRL-10	2025	HK4ZZ	HK4ZZ	SO-PH-LP		HK	11856	131	52	0		610	HK4ZZ
ARRL-10	2025	HK6M	HK6M	SO-PH-QRP		HK	3128	55	34	0		278	HK6M
ARRL-10	2025	HL1LUA	HL1LUA	SO-CW-LP		HL	3168	45	18	0		126	HL1LUA
ARRL-10	2025	HL1VAU	HL1VAU	SOU-MIX-LP		HL	52208	252	52	0		1121	HL1VAU
ARRL-10	2025	HL2BQG	HL2BQG	SO-CW-HP		HL	189000	652	75	0		1198	HL2BQG
ARRL-10	2025	HL2CFY	HL2CFY	SO-CW-LP		HL	7656	87	22	0		186	HL2CFY
ARRL-10	2025	HL2IDT	HL2IDT	SO-CW-LP		HL	18544	125	38	0		535	HL2IDT
ARRL-10	2025	HL2KV	HL2KV	SOU-MIX-HP		HL	3348	49	18	0		140	HL2KV
ARRL-10	2025	HL2WA	HL2WA	SO-MIX-HP		HL	184338	542	99	0		1303	HL2WA
ARRL-10	2025	HL3EYC	HL3EYC	SO-CW-LP		HL	12528	122	27	0		590	HL3EYC
ARRL-10	2025	HL4CEL	HL4CEL	SO-CW-LP		HL	720	24	10	0		132	HL4CEL
ARRL-10	2025	HL5FEE	HL5FEE	SO-PH-HP		HL	2688	59	24	0		223	HL5FEE
ARRL-10	2025	HP1CKO	HP1CKO	SO-PH-HP		HP	12	3	2	0		14	HP1CKO
ARRL-10	2025	HP1ELV	HP1ELV	SO-PH-HP		HP	11970	144	45	0		868	HP1ELV
ARRL-10	2025	HP1IBF	HP1IBF	SO-CW-LP		HP	17072	104	44	0		426	HP1IBF
ARRL-10	2025	HP1XV	HP1XV	SO-PH-HP		HP	400112	1509	136	0		1646	HP1XV
ARRL-10	2025	HS0ZET	HS0ZET	SO-PH-LP		HS	13608	129	54	0		226	HS0ZET
ARRL-10	2025	HS0ZLN	HS0ZLN	SOU-CW-LP		HS	37200	188	50	0		518	HS0ZLN
ARRL-10	2025	HS0ZME	HS0ZME	SO-CW-HP		HS	41760	236	45	0		622	SM6NT
ARRL-10	2025	HS0ZMO	HS0ZMO	SO-PH-LP		HS	10140	133	39	0		721	HS0ZMO
ARRL-10	2025	HS0ZNV	HS0ZNV	SOU-CW-LP		HS	19760	134	38	0		429	HS0ZNV
ARRL-10	2025	HS0ZOK	HS0ZOK	SO-MIX-LP		HS	3360	63	14	0		322	HS0ZOK
ARRL-10	2025	HS0ZPS	HS0ZPS	SO-PH-LP		HS	2058	50	21	0		485	HS0ZPS
ARRL-10	2025	HS3OY	HS3OY	SO-CW-LP		HS	14592	117	32	0		490	HS3OY
ARRL-10	2025	HS8JYX	HS8JYX	SOU-CW-LP		HS	5124	61	21	0		263	HS8JYX
ARRL-10	2025	HZ1MW	HZ1MW	SO-PH-LP		HZ	22388	194	58	0		288	HZ1MW
ARRL-10	2025	HZ1MX	HZ1MX	SOU-PH-HP		HZ	11676	145	42	0		233	HZ1MX
ARRL-10	2025	I1GXV	I1GXV	SO-CW-LP		I	18900	112	45	0		338	I1GXV
ARRL-10	2025	I1HJT	I1HJT	SOU-CW-HP		I	24240	102	60	0		172	I1HJT
ARRL-10	2025	I1NVU	I1NVU	SOU-CW-LP		I	24500	125	49	0		241	I1NVU
ARRL-10	2025	I2SVA	I2SVA	SOU-CW-HP		I	62568	241	66	0		230	I2SVA
ARRL-10	2025	I3JKI	I3JKI	SO-PH-HP		I	1224	35	18	0		150	I3JKI
ARRL-10	2025	I4IKW	I4IKW	SO-CW-LP		I	560	14	10	0		55	I4IKW
ARRL-10	2025	I6NOA	I6NOA	SOU-PH-HP		I	8160	80	51	0		183	I6NOA
ARRL-10	2025	IB1A	IB1A	SO-PH-LP		I	13400	137	50	0		61	IK1GPG
ARRL-10	2025	IB9W	IB9W	SOU-PH-HP		I	8814	117	39	0		256	IB9W
ARRL-10	2025	IC8FBU	IC8FBU	SO-CW-LP		I	89096	324	74	0		900	IC8FBU
ARRL-10	2025	IG9ITO	IG9ITO	SO-PH-LP		I	11544	149	39	0		225	IG9ITO
ARRL-10	2025	II2Q	II2Q	SOU-CW-HP		I	1278816	1859	173	0		1600	IK2PFL
ARRL-10	2025	II2S	II2S	MSHP		I	1742400	1864	300	0		1539	I2VXJ IK2EGL IK2QEI IU2IBU IV3ZXQ IZ2FDU IZ2FOS IZ2KXC
ARRL-10	2025	II2XMAS	II2XMAS	SO-PH-HP		I	1664	32	26	0		99	II2XMAS
ARRL-10	2025	II4M	II4M	SO-MIX-LP		I	573804	866	198	0		1431	II4M
ARRL-10	2025	II9I	II9I	SOU-CW-LP		I	2280	33	19	0		159	II9I
ARRL-10	2025	II9P	II9P	SOU-PH-HP		I	424440	1330	162	0		1155	IT9EQO
ARRL-10	2025	IK0FUX	IK0FUX	SOU-CW-HP		I	256968	502	129	0		1022	IK0FUX
ARRL-10	2025	IK0LYL	IK0LYL	SO-MIX-LP		I	2116	27	23	0		116	IK0LYL
ARRL-10	2025	IK0NOJ	IK0NOJ	SOU-CW-LP		I	7056	87	21	0		139	IK0NOJ
ARRL-10	2025	IK0PHY	IK0PHY	SO-PH-LP		I	10530	117	45	0		92	IK0PHY
ARRL-10	2025	IK0YUT	IK0YUT	SO-CW-HP		I	123120	350	90	0		352	IK0YUT
ARRL-10	2025	IK1PMR	IK1PMR	SOU-CW-HP		I	521420	907	145	0		946	IK1PMR
ARRL-10	2025	IK1RAC	IK1RAC	SO-CW-QRP		I	560	17	10	0		70	IK1RAC
ARRL-10	2025	IK1WEG	IK1WEG	SO-CW-HP		I	42560	206	56	0		507	IK1WEG
ARRL-10	2025	IK2AHB	IK2AHB	SO-CW-HP		I	56240	191	74	0		311	IK2AHB
ARRL-10	2025	IK2AIT	IK2AIT	SO-CW-LP		I	1380	24	15	0		141	IK2AIT
ARRL-10	2025	IK2AVH	IK2AVH	SO-MIX-HP		I	858	22	11	0		23	IK2AVH
ARRL-10	2025	IK2CLB	IK2CLB	SOU-CW-LP		I	13328	76	49	0		188	IK2CLB
ARRL-10	2025	IK2GZU	IK2GZU	SOU-CW-LP		I	1232	28	11	0		58	IK2GZU
ARRL-10	2025	IK2IKW	IK2IKW	SO-MIX-LP		I	72	5	4	0		19	IK2IKW
ARRL-10	2025	IK2QEM	IK2QEM	SO-PH-LP		I	756	23	18	0		106	IK2QEM
ARRL-10	2025	IK2RLS	IK2RLS	SOU-CW-LP		I	3300	35	25	0		90	IK2RLS
ARRL-10	2025	IK2SND	IK2SND	SOU-CW-HP		I	79424	296	68	0		373	IK2SND
ARRL-10	2025	IK2TDM	IK2TDM	SOU-PH-HP		I	44880	204	110	0		483	IK2TDM
ARRL-10	2025	IK2ULV	IK2ULV	SO-CW-LP		I	6864	52	33	0		193	IK2ULV
ARRL-10	2025	IK2YCW	IK2YCW	SOU-MIX-HP		I	726616	933	253	0		1196	IK2YCW
ARRL-10	2025	IK3MLF	IK3MLF	SO-CW-LP		I	1152	19	16	0		93	IK3MLF
ARRL-10	2025	IK3ORD	IK3ORD	SOU-MIX-HP		I	74302	199	97	0		347	IK3ORD
ARRL-10	2025	IK3UNA	IK3UNA	SOU-MIX-HP		I	571428	814	234	0		1190	IK3UNA
ARRL-10	2025	IK3VUT	IK3VUT	SO-CW-HP		I	333960	731	115	0		871	IK3VUT
ARRL-10	2025	IK4MTF	IK4MTF	SOU-MIX-LP		I	49320	168	90	0		355	IK4MTF
ARRL-10	2025	IK7XJA	IK7XJA	SO-CW-LP		I	41600	162	65	0		326	IK7XJA
ARRL-10	2025	IK8EQG	IK8EQG	SO-PH-HP		I	18056	124	74	0		387	IK8EQG
ARRL-10	2025	IK8PGM	IK8PGM	SOU-CW-LP		I	2400	30	20	0		88	IK8PGM
ARRL-10	2025	IK8RKH	IK8RKH	SO-PH-LP		I	1672	44	19	0		344	IK8RKH
ARRL-10	2025	IK8UND	IK8UND	SO-CW-LP		I	5720	55	26	0		51	IK8UND
ARRL-10	2025	IK8YFU	IK8YFU	SO-MIX-QRP		I	3542	45	23	0		147	IK8YFU
ARRL-10	2025	IN3FHE	IN3FHE	SOU-CW-LP		I	480	12	10	0		46	IN3FHE
ARRL-10	2025	IN3GYK	IN3GYK	SOU-CW-LP		I	1824	24	19	0		154	IN3GYK
ARRL-10	2025	IN3HUU	IN3HUU	SO-CW-LP		I	6784	53	32	0		261	IN3HUU
ARRL-10	2025	IO1X	IO1X	SO-PH-HP		I	3234	50	33	0		130	IO1X
ARRL-10	2025	IO2D	IO2D	SO-PH-HP		I	44880	258	88	0		911	IU2SJU
ARRL-10	2025	IO3X	IO3X	SO-MIX-HP		I	312784	603	173	0		1046	IV3JCC
ARRL-10	2025	IO5M	IO5M	MSHP		I	756412	898	254	0		1468	IZ5ICH IZ5PXX
ARRL-10	2025	IO5O	IO5O	MSHP		I	1291632	1498	284	0		1298	IK0EFR IK5RLP IU0PVM IZ5EME IZ5ILA
ARRL-10	2025	IO6T	IO6T	MSHP		I	1857708	2079	309	0		1571	IK6JNH IK6PTH IK6VXO IZ6CRK IZ6TSA
ARRL-10	2025	IO9J	IO9J	SOU-CW-LP		I	38160	186	53	0		501	IO9J
ARRL-10	2025	IP3G	IP3G	SO-PH-HP		I	124320	602	105	0		674	IP3G
ARRL-10	2025	IP4X	IP4X	SOU-MIX-HP		I	27608	124	68	0		130	IP4X
ARRL-10	2025	IP9A	IP9A	SOU-PH-HP		I	365064	1142	164	0		1400	IP9A
ARRL-10	2025	IP9R	IP9R	SOU-CW-HP		I	24600	152	41	0		217	IP9R
ARRL-10	2025	IQ2VA	IQ2VA	SOU-CW-LP		I	125404	295	107	0		603	IK2CFD
ARRL-10	2025	IQ2ZY	IQ2ZY	SO-MIX-HP		I	147840	396	132	0		1205	IK2OWX
ARRL-10	2025	IS0AFM	IS0AFM	SO-CW-HP		IS	87892	302	73	0		207	IS0AFM
ARRL-10	2025	IS0BSR	IS0BSR	SO-PH-LP		IS	17110	148	59	0		198	IS0BSR
ARRL-10	2025	IS0ESG	IS0ESG	SO-CW-QRP		IS	44980	178	65	0		870	IS0ESG
ARRL-10	2025	IS0GQX	IS0GQX	SOU-PH-HP		IS	99220	460	110	0		771	IS0GQX
ARRL-10	2025	IT9ATF	IT9ATF	SOU-CW-LP		I	148288	333	112	0		633	IT9ATF
ARRL-10	2025	IT9BCC	IT9BCC	SO-PH-LP		I	47580	307	78	0		503	IT9BCC
ARRL-10	2025	IT9BGE	IT9BGE	SOU-CW-LP		I	5332	44	31	0		189	IT9BGE
ARRL-10	2025	IT9ESW	IT9ESW	SOU-CW-LP		I	76472	242	79	0		320	IT9ESW
ARRL-10	2025	IT9KCD	IT9KCD	SO-CW-LP		I	2052	30	19	0		38	IT9KCD
ARRL-10	2025	IT9KHI	IT9KHI	SOU-MIX-LP		I	504	14	12	0		53	IT9KHI
ARRL-10	2025	IT9LKX	IT9LKX	SOU-CW-LP		I	3876	53	19	0		61	IT9LKX
ARRL-10	2025	IT9ODQ	IT9ODQ	SO-CW-HP		I	61600	229	70	0		1204	IT9ODQ
ARRL-10	2025	IT9ORA	IT9ORA	SOU-CW-LP		I	35728	155	58	0		218	IT9ORA
ARRL-10	2025	IT9RGY	IT9RGY	MSHP		I	694166	901	227	0		1412	DK6XZ IT9RBW IT9RGY
ARRL-10	2025	IT9RJE	IT9RJE	SOU-CW-LP		I	2288	30	22	0		201	IT9RJE
ARRL-10	2025	IT9RZU	IT9RZU	SOU-CW-LP		I	147488	423	88	0		917	IT9RZU
ARRL-10	2025	IT9SSI	IT9SSI	SO-CW-HP		I	1260	21	15	0		28	IT9SSI
ARRL-10	2025	IU0ITX	IU0ITX	SOU-CW-LP		I	988	19	13	0		97	IU0ITX
ARRL-10	2025	IU0PJS	IU0PJS	SOU-CW-LP		I	17280	92	48	0		282	IU0PJS
ARRL-10	2025	IU0PVZ	IU0PVZ	SO-PH-LP		I	8848	82	56	0		124	IU0PVZ
ARRL-10	2025	IU0TID	IU0TID	SOU-CW-LP		I	11544	75	39	0		437	IU0TID
ARRL-10	2025	IU1PFA	IU1PFA	SO-PH-LP		I	72	9	4	0		43	IU1PFA
ARRL-10	2025	IU1QQW	IU1QQW	SO-PH-LP		I	108	9	6	0		40	IU1QQW
ARRL-10	2025	IU1QZW	IU1QZW	SO-PH-HP		I	950	28	19	0		167	IU1QZW
ARRL-10	2025	IU1QZX	IU1QZX	SO-MIX-LP		I	5952	54	31	0		419	IU1QZX
ARRL-10	2025	IU1RZX	IU1RZX	SO-PH-LP		I	3904	67	32	0		406	IU1RZX
ARRL-10	2025	IU1TKJ	IU1TKJ	SOU-PH-LP		I	1296	36	18	0		195	IU1TKJ
ARRL-10	2025	IU1TMB	IU1TMB	SO-PH-LP		I	960	37	15	0		343	IU1TMB
ARRL-10	2025	IU2QBG	IU2QBG	SO-PH-LP		I	3234	52	33	0		184	IU2QBG
ARRL-10	2025	IU2ROI	IU2ROI	SO-PH-HP		I	6880	81	43	0		299	IU2ROI
ARRL-10	2025	IU2SNG	IU2SNG	SO-PH-LP		I	84	8	6	0		31	IU2SNG
ARRL-10	2025	IU2SZF	IU2SZF	SO-MIX-LP		I	45288	169	74	0		389	IU2SZF
ARRL-10	2025	IU2UDF	IU2UDF	SO-PH-LP		I	84	7	6	0		39	IU2UDF
ARRL-10	2025	IU2UFF	IU2UFF	SO-PH-LP		I	11660	108	55	0		475	IU2UFF
ARRL-10	2025	IU3MDI	IU3MDI	SOU-MIX-LP		I	192	8	8	0		31	IU3MDI
ARRL-10	2025	IU3OAR	IU3OAR	SOU-CW-LP		I	1984	31	16	0		159	IU3OAR
ARRL-10	2025	IU3PDF	IU3PDF	SO-PH-HP		I	1584	33	24	0		135	IU3PDF
ARRL-10	2025	IU3QNT	IU3QNT	SOU-PH-LP		I	608	20	16	0		63	IU3QNT
ARRL-10	2025	IU3UWZ	IU3UWZ	SO-PH-LP		I	280	16	10	0		95	IU3UWZ
ARRL-10	2025	IU5HES	IU5HES	SOU-CW-LP		I	800	20	10	0		73	IU5HES
ARRL-10	2025	IU5RDL	IU5RDL	SO-MIX-LP		I	7176	62	39	0		414	IU5RDL
ARRL-10	2025	IU6UYV	IU6UYV	SO-PH-LP		I	6882	95	37	0		493	IU6UYV
ARRL-10	2025	IU7XWD	IU7XWD	SOU-MIX-LP		I	5824	67	28	0		274	IU7XWD
ARRL-10	2025	IU8SDE	IU8SDE	SO-PH-LP		I	1260	35	18	0		215	IU8SDE
ARRL-10	2025	IU8VAQ	IU8VAQ	SO-PH-LP		I	120	13	5	0		123	IU8VAQ
ARRL-10	2025	IV3EAD	IV3EAD	SO-CW-LP		I	2516	37	17	0		76	IV3EAD
ARRL-10	2025	IV3HAX	IV3HAX	SOU-CW-HP		I	320	10	8	0		11	IV3HAX
ARRL-10	2025	IV3JJT	IV3JJT	SO-MIX-LP		I	1840	32	20	0		209	IV3JJT
ARRL-10	2025	IV3JVJ	IV3JVJ	SOU-PH-HP		I	18910	160	61	0		211	IV3JVJ
ARRL-10	2025	IV3NEP	IV3NEP	SO-PH-LP		I	2294	39	31	0		193	IV3NEP
ARRL-10	2025	IV3VSL	IV3VSL	SO-PH-HP		I	2	1	1	0		0	IV3VSL
ARRL-10	2025	IV3WMI	IV3WMI	SO-MIX-LP		I	2760	39	20	0		277	IV3WMI
ARRL-10	2025	IW0HLZ	IW0HLZ	SO-PH-HP		I	100	10	5	0		29	IW0HLZ
ARRL-10	2025	IW0SAG	IW0SAG	SOU-PH-QRP		I	6106	72	43	0		142	IW0SAG
ARRL-10	2025	IW2JBB	IW2JBB	SO-CW-LP		I	9516	70	39	0		262	IW2JBB
ARRL-10	2025	IW2NRI	IW2NRI	SO-PH-QRP		I	1380	30	23	0		153	IW2NRI
ARRL-10	2025	IW3IFJ	IW3IFJ	SOU-CW-HP		I	64440	180	90	0		585	IW3IFJ
ARRL-10	2025	IW3SOQ	IW3SOQ	SO-MIX-QRP		I	100	7	5	0		71	IW3SOQ
ARRL-10	2025	IW3SOX	IW3SOX	SO-PH-QRP		I	1470	35	21	0		280	IW3SOX
ARRL-10	2025	IW4CUG	IW4CUG	SOU-PH-LP		I	6972	83	42	0		528	IW4CUG
ARRL-10	2025	IW5EIJ	IW5EIJ	SOU-MIX-LP		I	17850	111	51	0		393	IW5EIJ
ARRL-10	2025	IW7ED	IW7ED	SOU-MIX-HP		I	440	21	11	0		72	IW7ED
ARRL-10	2025	IW7EGQ	IW7EGQ	SO-PH-LP		I	22780	173	67	0		256	IW7EGQ
ARRL-10	2025	IX1CKN	IX1CKN	SO-PH-LP		I	5880	70	42	0		230	IX1CKN
ARRL-10	2025	IZ0INT	IZ0INT	SO-MIX-HP		I	14628	97	53	0		355	IZ0INT
ARRL-10	2025	IZ1BDQ	IZ1BDQ	SO-PH-LP		I	1364	32	22	0		117	IZ1BDQ
ARRL-10	2025	IZ1LEJ	IZ1LEJ	SOU-PH-HP		I	21750	145	75	0		571	IZ1LEJ
ARRL-10	2025	IZ1NGZ	IZ1NGZ	SO-PH-HP		I	13650	109	65	0		394	IZ1NGZ
ARRL-10	2025	IZ2ABZ	IZ2ABZ	SO-CW-LP		I	2160	28	27	0		224	IZ2ABZ
ARRL-10	2025	IZ2DVI	IZ2DVI	SOU-PH-LP		I	37202	211	89	0		1022	IZ2DVI
ARRL-10	2025	IZ2EAS	IZ2EAS	SO-PH-LP		I	3250	66	25	0		261	IZ2EAS
ARRL-10	2025	IZ2FNI	IZ2FNI	SOU-CW-LP		I	3744	40	24	0		181	IZ2FNI
ARRL-10	2025	IZ2GMR	IZ2GMR	SO-PH-HP		I	330	15	11	0		28	IZ2GMR
ARRL-10	2025	IZ2MZL	IZ2MZL	SO-PH-LP		I	312	17	12	0		275	IZ2MZL
ARRL-10	2025	IZ2ZTR	IZ2ZTR	SO-PH-LP		I	192	16	6	0		76	IZ2ZTR
ARRL-10	2025	IZ3ETC	IZ3ETC	SOU-CW-LP		I	45828	172	67	0		246	IZ3ETC
ARRL-10	2025	IZ3NVR	IZ3NVR	SO-MIX-QRP		I	26840	128	55	0		248	IZ3NVR
ARRL-10	2025	IZ3NYG	IZ3NYG	SOU-MIX-HP		I	377566	592	181	0		1245	IZ3NYG
ARRL-10	2025	IZ4DYX	IZ4DYX	SO-CW-LP		I	480	12	10	0		23	IZ4DYX
ARRL-10	2025	IZ4UFG	IZ4UFG	SO-PH-LP		I	336	14	12	0		54	IZ4UFG
ARRL-10	2025	IZ5CMI	IZ5CMI	SOU-PH-LP		I	2232	36	31	0		121	IZ5CMI
ARRL-10	2025	IZ5DKR	IZ5DKR	SO-PH-LP		I	1672	38	22	0		187	IZ5DKR
ARRL-10	2025	IZ5GRS	IZ5GRS	SOU-CW-LP		I	252	9	7	0		30	IZ5GRS
ARRL-10	2025	IZ5TJD/7	IZ5TJD/7	SOU-PH-HP		I	38624	274	71	0		704	IZ5TJD
ARRL-10	2025	IZ6BXQ	IZ6BXQ	SO-CW-LP		I	12816	90	36	0		226	IZ6BXQ
ARRL-10	2025	IZ6JPK	IZ6JPK	SO-PH-HP		I	8928	96	48	0		261	IZ6JPK
ARRL-10	2025	IZ7XUQ	IZ7XUQ	SO-PH-HP		I	31648	193	86	0		634	IZ7XUQ
ARRL-10	2025	IZ8CLM	IZ8CLM	SO-MIX-HP		I	19272	103	73	0		360	IZ8CLM
ARRL-10	2025	IZ8EFD	IZ8EFD	SOU-CW-LP		I	99200	256	100	0		687	IZ8EFD
ARRL-10	2025	IZ8EQG	IZ8EQG	SO-PH-HP		I	1880	48	20	0		215	IZ8EQG
ARRL-10	2025	IZ8RQS	IZ8RQS	SOU-CW-LP		I	640	16	10	0		65	IZ8RQS
ARRL-10	2025	J79WTA	J79WTA	SO-PH-HP		J7	163770	807	103	0		595	J79WTA
ARRL-10	2025	J88IH	J88IH	SOU-PH-LP		J8	79380	475	90	0		1221	J88IH
ARRL-10	2025	JA0BJY	JA0BJY	SO-MIX-LP		JA	32224	162	53	0		401	JA0BJY
ARRL-10	2025	JA0FVU	JA0FVU	SOU-CW-HP		JA	297136	769	98	0		1245	JA0FVU
ARRL-10	2025	JA0IOF	JA0IOF	SO-CW-HP		JA	22960	173	35	0		647	JA0IOF
ARRL-10	2025	JA0JHQ	JA0JHQ	SO-CW-HP		JA	4720	60	20	0		299	JA0JHQ
ARRL-10	2025	JA1AKL	JA1AKL	SOU-CW-LP		JA	10692	104	27	0		497	JA1AKL
ARRL-10	2025	JA1AVI	JA1AVI	SO-CW-LP		JA	72	6	3	0		54	JA1AVI
ARRL-10	2025	JA1BF	JA1BF	SO-PH-LP		JA	1628	41	22	0		351	JA1BF
ARRL-10	2025	JA1BJI	JA1BJI	SO-MIX-LP		JA	337566	743	127	0		1563	JA1BJI
ARRL-10	2025	JA1BVY	JA1BVY	SO-CW-HP		JA	364	13	7	0		43	JA1BVY
ARRL-10	2025	JA1CCX	JA1CCX	SO-CW-LP		JA	6944	63	28	0		350	JA1CCX
ARRL-10	2025	JA1CHY	JA1CHY	SOU-MIX-LP		JA	48422	209	71	0		687	JA1CHY
ARRL-10	2025	JA1CJP	JA1CJP	SOU-CW-HP		JA	9424	78	31	0		132	JA1CJP
ARRL-10	2025	JA1CRJ	JA1CRJ	SO-MIX-LP		JA	5220	54	29	0		137	JA1CRJ
ARRL-10	2025	JA1FFB	JA1FFB	SO-PH-HP		JA	234	14	9	0		57	JA1FFB
ARRL-10	2025	JA1GDU	JA1GDU	SO-CW-LP		JA	1008	21	12	0		96	JA1GDU
ARRL-10	2025	JA1IAZ	JA1IAZ	SOU-CW-LP		JA	42924	220	49	0		581	JA1IAZ
ARRL-10	2025	JA1IST	JA1IST	SO-CW-LP		JA	684	19	9	0		53	JA1IST
ARRL-10	2025	JA1KPF	JA1KPF	SO-CW-QRP		JA	4148	61	17	0		498	JA1KPF
ARRL-10	2025	JA1LKY	JA1LKY	SO-CW-LP		JA	2432	39	16	0		167	JA1LKY
ARRL-10	2025	JA1LNZ	JA1LNZ	SOU-PH-HP		JA	3640	73	26	0		324	JA1LNZ
ARRL-10	2025	JA1MZM	JA1MZM	SO-MIX-LP		JA	50004	247	54	0		374	JA1MZM
ARRL-10	2025	JA1OHP	JA1OHP	SOU-CW-LP		JA	544	17	8	0		38	JA1OHP
ARRL-10	2025	JA1OQJ	JA1OQJ	SO-CW-LP		JA	2448	37	18	0		217	JA1OQJ
ARRL-10	2025	JA1PCM	JA1PCM	SO-CW-LP		JA	23616	153	41	0		580	JA1PCM
ARRL-10	2025	JA1PNA	JA1PNA	SO-CW-HP		JA	84760	341	65	0		613	JA1PNA
ARRL-10	2025	JA1RRA	JA1RRA	SO-CW-LP		JA	3116	45	19	0		126	JA1RRA
ARRL-10	2025	JA1SCE	JA1SCE	SO-CW-LP		JA	28388	153	47	0		428	JA1SCE
ARRL-10	2025	JA1SJV	JA1SJV	SOU-CW-HP		JA	960	24	10	0		67	JA1SJV
ARRL-10	2025	JA1TMG	JA1TMG	SO-CW-HP		JA	31860	179	45	0		391	JA1TMG
ARRL-10	2025	JA1UII	JA1UII	SO-MIX-LP		JA	56	4	4	0		2	JA1UII
ARRL-10	2025	JA1UXV	JA1UXV	SOU-MIX-LP		JA	54	5	3	0		9	JA1UXV
ARRL-10	2025	JA1YNE	JA1YNE	SO-CW-LP		JA	128	8	4	0		10	JA1YNE
ARRL-10	2025	JA1ZGO	JA1ZGO	SOU-CW-HP		JA	211480	627	85	0		1144	JJ1RXC
ARRL-10	2025	JA1ZGP	JA1ZGP	SO-CW-HP		JA	3740	59	17	0		309	JA1ZGP
ARRL-10	2025	JA2AXB	JA2AXB	SO-MIX-HP		JA	140456	424	97	0		930	JA2AXB
ARRL-10	2025	JA2FXV	JA2FXV	SO-CW-LP		JA	19740	141	35	0		508	JA2FXV
ARRL-10	2025	JA2GHP	JA2GHP	SO-CW-LP		JA	16568	111	38	0		524	JA2GHP
ARRL-10	2025	JA2KKA	JA2KKA	SO-CW-LP		JA	836	20	11	0		45	JA2KKA
ARRL-10	2025	JA2KPW	JA2KPW	SO-CW-HP		JA	26376	161	42	0		651	JA2KPW
ARRL-10	2025	JA2KVB	JA2KVB	SOU-CW-LP		JA	110600	354	79	0		769	JA2KVB
ARRL-10	2025	JA2PFO	JA2PFO	SOU-MIX-HP		JA	40064	187	64	0		320	JA2PFO
ARRL-10	2025	JA2QVP	JA2QVP	SOU-MIX-LP		JA	4048	47	22	0		135	JA2QVP
ARRL-10	2025	JA2ULV	JA2ULV	SO-PH-LP		JA	18	3	3	0		13	JA2ULV
ARRL-10	2025	JA2XLV	JA2XLV	SO-MIX-HP		JA	16168	117	47	0		254	JA2XLV
ARRL-10	2025	JA2YKA	JA2YKA	MSLP		JA	1968	43	24	0		238	JR2XKM NUMANCHU
ARRL-10	2025	JA3BXF	JA3BXF	SO-CW-HP		JA	560	19	10	0		59	JA3BXF
ARRL-10	2025	JA3DAY	JA3DAY	SO-CW-LP		JA	1768	35	13	0		166	JA3DAY
ARRL-10	2025	JA3EQC	JA3EQC	SO-CW-LP		JA	2880	43	18	0		131	JA3EQC
ARRL-10	2025	JA3IKG	JA3IKG	SO-MIX-HP		JA	4060	45	29	0		151	JA3IKG
ARRL-10	2025	JA3JM	JA3JM	SO-CW-LP		JA	17712	126	36	0		461	JA3JM
ARRL-10	2025	JA3NUT	JA3NUT	SO-CW-LP		JA	11232	106	27	0		630	JA3NUT
ARRL-10	2025	JA3UWB	JA3UWB	SO-CW-LP		JA	25688	173	38	0		959	JA3UWB
ARRL-10	2025	JA3XOG	JA3XOG	SO-CW-HP		JA	45540	227	55	0		442	JA3XOG
ARRL-10	2025	JA3YBK	JA3YBK	MSHP		JA	1134480	1471	232	0		1792	JG3KIV JG3WDN JI3OPA
ARRL-10	2025	JA4LCI	JA4LCI	SO-CW-LP		JA	64	8	2	0		32	JA4LCI
ARRL-10	2025	JA4MLR	JA4MLR	SO-CW-LP		JA	4700	54	25	0		420	JA4MLR
ARRL-10	2025	JA4MRL	JA4MRL	SOU-CW-LP		JA	4	1	1	0		0	JA4MRL
ARRL-10	2025	JA4VNE	JA4VNE	SO-CW-HP		JA	19388	132	37	0		313	JA4VNE
ARRL-10	2025	JA4YPE	JA4YPE	SO-MIX-LP		JA	2856	45	17	0		82	JA4YPE
